sentence_id,target_id
12,_zUmhEKESEeu-mYqkDskRow
13,_1lMqsKESEeu-mYqkDskRow
13,_Bae2oKETEeu-mYqkDskRow
14,_Bae2oKETEeu-mYqkDskRow
15,_1lMqsKESEeu-mYqkDskRow
15,_Bae2oKETEeu-mYqkDskRow
15,_EIoe8KETEeu-mYqkDskRow
15,_GaP8QKETEeu-mYqkDskRow
16,_1lMqsKESEeu-mYqkDskRow
16,_3LCnIKESEeu-mYqkDskRow
16,_9JlCIKESEeu-mYqkDskRow
16,_Bae2oKETEeu-mYqkDskRow
16,_EIoe8KETEeu-mYqkDskRow
16,_GaP8QKETEeu-mYqkDskRow
16,_KGVMcKETEeu-mYqkDskRow
16,_zUmhEKESEeu-mYqkDskRow
17,_1lMqsKESEeu-mYqkDskRow
17,_Bae2oKETEeu-mYqkDskRow
17,_EIoe8KETEeu-mYqkDskRow
18,_9JlCIKESEeu-mYqkDskRow
18,_GaP8QKETEeu-mYqkDskRow
18,_KGVMcKETEeu-mYqkDskRow
19,_3LCnIKESEeu-mYqkDskRow
19,_9JlCIKESEeu-mYqkDskRow
19,_zUmhEKESEeu-mYqkDskRow
20,_9JlCIKESEeu-mYqkDskRow
20,_KGVMcKETEeu-mYqkDskRow
21,_zUmhEKESEeu-mYqkDskRow
22,_1lMqsKESEeu-mYqkDskRow
22,_3LCnIKESEeu-mYqkDskRow
22,_9JlCIKESEeu-mYqkDskRow
22,_Bae2oKETEeu-mYqkDskRow
22,_EIoe8KETEeu-mYqkDskRow
22,_GaP8QKETEeu-mYqkDskRow
22,_KGVMcKETEeu-mYqkDskRow
22,_zUmhEKESEeu-mYqkDskRow
23,_1lMqsKESEeu-mYqkDskRow
23,_3LCnIKESEeu-mYqkDskRow
23,_GaP8QKETEeu-mYqkDskRow
24,_1lMqsKESEeu-mYqkDskRow
25,_1lMqsKESEeu-mYqkDskRow
25,_Bae2oKETEeu-mYqkDskRow
25,_EIoe8KETEeu-mYqkDskRow
25,_GaP8QKETEeu-mYqkDskRow
26,_1lMqsKESEeu-mYqkDskRow
26,_EIoe8KETEeu-mYqkDskRow
26,_GaP8QKETEeu-mYqkDskRow
27,_1lMqsKESEeu-mYqkDskRow
28,_1lMqsKESEeu-mYqkDskRow
28,_3LCnIKESEeu-mYqkDskRow
28,_9JlCIKESEeu-mYqkDskRow
28,_EIoe8KETEeu-mYqkDskRow
28,_GaP8QKETEeu-mYqkDskRow
28,_zUmhEKESEeu-mYqkDskRow
29,_1lMqsKESEeu-mYqkDskRow
29,_EIoe8KETEeu-mYqkDskRow
29,_GaP8QKETEeu-mYqkDskRow
30,_1lMqsKESEeu-mYqkDskRow
30,_GaP8QKETEeu-mYqkDskRow
31,_Bae2oKETEeu-mYqkDskRow
31,_GaP8QKETEeu-mYqkDskRow
32,_1lMqsKESEeu-mYqkDskRow
32,_3LCnIKESEeu-mYqkDskRow
32,_9JlCIKESEeu-mYqkDskRow
32,_GaP8QKETEeu-mYqkDskRow
32,_KGVMcKETEeu-mYqkDskRow
35,_1lMqsKESEeu-mYqkDskRow
35,_3LCnIKESEeu-mYqkDskRow
35,_GaP8QKETEeu-mYqkDskRow
36,_1lMqsKESEeu-mYqkDskRow
36,_3LCnIKESEeu-mYqkDskRow
36,_GaP8QKETEeu-mYqkDskRow
37,_1lMqsKESEeu-mYqkDskRow
37,_3LCnIKESEeu-mYqkDskRow
37,_Bae2oKETEeu-mYqkDskRow
37,_GaP8QKETEeu-mYqkDskRow
37,_KGVMcKETEeu-mYqkDskRow
38,_1lMqsKESEeu-mYqkDskRow
38,_3LCnIKESEeu-mYqkDskRow
38,_GaP8QKETEeu-mYqkDskRow
38,_KGVMcKETEeu-mYqkDskRow
38,_zUmhEKESEeu-mYqkDskRow
39,_3LCnIKESEeu-mYqkDskRow
39,_EIoe8KETEeu-mYqkDskRow
39,_GaP8QKETEeu-mYqkDskRow
39,_KGVMcKETEeu-mYqkDskRow
40,_1lMqsKESEeu-mYqkDskRow
40,_3LCnIKESEeu-mYqkDskRow
40,_9JlCIKESEeu-mYqkDskRow
40,_Bae2oKETEeu-mYqkDskRow
40,_GaP8QKETEeu-mYqkDskRow
40,_KGVMcKETEeu-mYqkDskRow
41,_1lMqsKESEeu-mYqkDskRow
42,_1lMqsKESEeu-mYqkDskRow
43,_1lMqsKESEeu-mYqkDskRow
43,_3LCnIKESEeu-mYqkDskRow
43,_EIoe8KETEeu-mYqkDskRow
43,_GaP8QKETEeu-mYqkDskRow
43,_KGVMcKETEeu-mYqkDskRow
44,_1lMqsKESEeu-mYqkDskRow
44,_3LCnIKESEeu-mYqkDskRow
44,_EIoe8KETEeu-mYqkDskRow
44,_GaP8QKETEeu-mYqkDskRow
44,_KGVMcKETEeu-mYqkDskRow
45,_GaP8QKETEeu-mYqkDskRow
46,_3LCnIKESEeu-mYqkDskRow
47,_1lMqsKESEeu-mYqkDskRow
47,_3LCnIKESEeu-mYqkDskRow
47,_9JlCIKESEeu-mYqkDskRow
49,_1lMqsKESEeu-mYqkDskRow
49,_3LCnIKESEeu-mYqkDskRow
50,_1lMqsKESEeu-mYqkDskRow
50,_3LCnIKESEeu-mYqkDskRow
50,_GaP8QKETEeu-mYqkDskRow
51,_3LCnIKESEeu-mYqkDskRow
52,_1lMqsKESEeu-mYqkDskRow
52,_3LCnIKESEeu-mYqkDskRow
52,_9JlCIKESEeu-mYqkDskRow
52,_EIoe8KETEeu-mYqkDskRow
52,_GaP8QKETEeu-mYqkDskRow
52,_KGVMcKETEeu-mYqkDskRow
52,_zUmhEKESEeu-mYqkDskRow
53,_1lMqsKESEeu-mYqkDskRow
53,_9JlCIKESEeu-mYqkDskRow
54,_1lMqsKESEeu-mYqkDskRow
54,_3LCnIKESEeu-mYqkDskRow
54,_9JlCIKESEeu-mYqkDskRow
54,_GaP8QKETEeu-mYqkDskRow
54,_KGVMcKETEeu-mYqkDskRow
55,_1lMqsKESEeu-mYqkDskRow
55,_9JlCIKESEeu-mYqkDskRow
55,_GaP8QKETEeu-mYqkDskRow
55,_KGVMcKETEeu-mYqkDskRow
56,_1lMqsKESEeu-mYqkDskRow
56,_3LCnIKESEeu-mYqkDskRow
56,_GaP8QKETEeu-mYqkDskRow
57,_1lMqsKESEeu-mYqkDskRow
57,_GaP8QKETEeu-mYqkDskRow
58,_1lMqsKESEeu-mYqkDskRow
58,_GaP8QKETEeu-mYqkDskRow
59,_GaP8QKETEeu-mYqkDskRow
60,_1lMqsKESEeu-mYqkDskRow
60,_3LCnIKESEeu-mYqkDskRow
60,_9JlCIKESEeu-mYqkDskRow
60,_EIoe8KETEeu-mYqkDskRow
60,_GaP8QKETEeu-mYqkDskRow
60,_KGVMcKETEeu-mYqkDskRow
61,_1lMqsKESEeu-mYqkDskRow
62,_1lMqsKESEeu-mYqkDskRow
62,_3LCnIKESEeu-mYqkDskRow
62,_GaP8QKETEeu-mYqkDskRow
63,_1lMqsKESEeu-mYqkDskRow
63,_3LCnIKESEeu-mYqkDskRow
63,_Bae2oKETEeu-mYqkDskRow
63,_EIoe8KETEeu-mYqkDskRow
64,_9JlCIKESEeu-mYqkDskRow
64,_KGVMcKETEeu-mYqkDskRow
65,_3LCnIKESEeu-mYqkDskRow
65,_Bae2oKETEeu-mYqkDskRow
65,_EIoe8KETEeu-mYqkDskRow
65,_KGVMcKETEeu-mYqkDskRow
66,_1lMqsKESEeu-mYqkDskRow
66,_3LCnIKESEeu-mYqkDskRow
67,_1lMqsKESEeu-mYqkDskRow
67,_3LCnIKESEeu-mYqkDskRow
67,_GaP8QKETEeu-mYqkDskRow
69,_1lMqsKESEeu-mYqkDskRow
69,_GaP8QKETEeu-mYqkDskRow
70,_KGVMcKETEeu-mYqkDskRow
71,_1lMqsKESEeu-mYqkDskRow
72,_1lMqsKESEeu-mYqkDskRow
72,_3LCnIKESEeu-mYqkDskRow
72,_Bae2oKETEeu-mYqkDskRow
72,_EIoe8KETEeu-mYqkDskRow
72,_GaP8QKETEeu-mYqkDskRow
72,_KGVMcKETEeu-mYqkDskRow
72,_zUmhEKESEeu-mYqkDskRow
76,_3LCnIKESEeu-mYqkDskRow
76,_Bae2oKETEeu-mYqkDskRow
76,_GaP8QKETEeu-mYqkDskRow
77,_3LCnIKESEeu-mYqkDskRow
78,_3LCnIKESEeu-mYqkDskRow
78,_EIoe8KETEeu-mYqkDskRow
78,_GaP8QKETEeu-mYqkDskRow
78,_KGVMcKETEeu-mYqkDskRow
79,_3LCnIKESEeu-mYqkDskRow
79,_EIoe8KETEeu-mYqkDskRow
81,_1lMqsKESEeu-mYqkDskRow
81,_EIoe8KETEeu-mYqkDskRow
83,_1lMqsKESEeu-mYqkDskRow
83,_GaP8QKETEeu-mYqkDskRow
83,_KGVMcKETEeu-mYqkDskRow
84,_1lMqsKESEeu-mYqkDskRow
84,_3LCnIKESEeu-mYqkDskRow
84,_EIoe8KETEeu-mYqkDskRow
84,_GaP8QKETEeu-mYqkDskRow
84,_KGVMcKETEeu-mYqkDskRow
86,_1lMqsKESEeu-mYqkDskRow
86,_3LCnIKESEeu-mYqkDskRow
86,_EIoe8KETEeu-mYqkDskRow
86,_zUmhEKESEeu-mYqkDskRow
87,_3LCnIKESEeu-mYqkDskRow
88,_1lMqsKESEeu-mYqkDskRow
88,_3LCnIKESEeu-mYqkDskRow
88,_KGVMcKETEeu-mYqkDskRow
89,_1lMqsKESEeu-mYqkDskRow
89,_3LCnIKESEeu-mYqkDskRow
89,_9JlCIKESEeu-mYqkDskRow
89,_Bae2oKETEeu-mYqkDskRow
89,_EIoe8KETEeu-mYqkDskRow
89,_GaP8QKETEeu-mYqkDskRow
89,_KGVMcKETEeu-mYqkDskRow
89,_zUmhEKESEeu-mYqkDskRow
90,_1lMqsKESEeu-mYqkDskRow
90,_3LCnIKESEeu-mYqkDskRow
90,_9JlCIKESEeu-mYqkDskRow
90,_GaP8QKETEeu-mYqkDskRow
90,_KGVMcKETEeu-mYqkDskRow
91,_3LCnIKESEeu-mYqkDskRow
91,_9JlCIKESEeu-mYqkDskRow
91,_GaP8QKETEeu-mYqkDskRow
91,_KGVMcKETEeu-mYqkDskRow
92,_3LCnIKESEeu-mYqkDskRow
92,_9JlCIKESEeu-mYqkDskRow
92,_KGVMcKETEeu-mYqkDskRow
93,_1lMqsKESEeu-mYqkDskRow
93,_3LCnIKESEeu-mYqkDskRow
93,_9JlCIKESEeu-mYqkDskRow
93,_GaP8QKETEeu-mYqkDskRow
93,_KGVMcKETEeu-mYqkDskRow
94,_1lMqsKESEeu-mYqkDskRow
94,_3LCnIKESEeu-mYqkDskRow
94,_9JlCIKESEeu-mYqkDskRow
94,_GaP8QKETEeu-mYqkDskRow
95,_3LCnIKESEeu-mYqkDskRow
95,_GaP8QKETEeu-mYqkDskRow
95,_KGVMcKETEeu-mYqkDskRow
95,_zUmhEKESEeu-mYqkDskRow
96,_3LCnIKESEeu-mYqkDskRow
97,_1lMqsKESEeu-mYqkDskRow
97,_3LCnIKESEeu-mYqkDskRow
97,_GaP8QKETEeu-mYqkDskRow
97,_KGVMcKETEeu-mYqkDskRow
98,_3LCnIKESEeu-mYqkDskRow
98,_GaP8QKETEeu-mYqkDskRow
99,_3LCnIKESEeu-mYqkDskRow
100,_1lMqsKESEeu-mYqkDskRow
100,_3LCnIKESEeu-mYqkDskRow
100,_9JlCIKESEeu-mYqkDskRow
100,_Bae2oKETEeu-mYqkDskRow
100,_GaP8QKETEeu-mYqkDskRow
100,_KGVMcKETEeu-mYqkDskRow
106,_3LCnIKESEeu-mYqkDskRow
107,_1lMqsKESEeu-mYqkDskRow
108,_1lMqsKESEeu-mYqkDskRow
108,_3LCnIKESEeu-mYqkDskRow
108,_KGVMcKETEeu-mYqkDskRow
109,_1lMqsKESEeu-mYqkDskRow
109,_3LCnIKESEeu-mYqkDskRow
109,_GaP8QKETEeu-mYqkDskRow
110,_1lMqsKESEeu-mYqkDskRow
110,_3LCnIKESEeu-mYqkDskRow
110,_9JlCIKESEeu-mYqkDskRow
110,_Bae2oKETEeu-mYqkDskRow
110,_GaP8QKETEeu-mYqkDskRow
110,_KGVMcKETEeu-mYqkDskRow
111,_1lMqsKESEeu-mYqkDskRow
111,_3LCnIKESEeu-mYqkDskRow
111,_Bae2oKETEeu-mYqkDskRow
111,_zUmhEKESEeu-mYqkDskRow
112,_1lMqsKESEeu-mYqkDskRow
112,_3LCnIKESEeu-mYqkDskRow
112,_Bae2oKETEeu-mYqkDskRow
113,_3LCnIKESEeu-mYqkDskRow
113,_9JlCIKESEeu-mYqkDskRow
113,_KGVMcKETEeu-mYqkDskRow
114,_1lMqsKESEeu-mYqkDskRow
114,_9JlCIKESEeu-mYqkDskRow
114,_EIoe8KETEeu-mYqkDskRow
114,_GaP8QKETEeu-mYqkDskRow
114,_KGVMcKETEeu-mYqkDskRow
114,_zUmhEKESEeu-mYqkDskRow
115,_1lMqsKESEeu-mYqkDskRow
115,_3LCnIKESEeu-mYqkDskRow
115,_9JlCIKESEeu-mYqkDskRow
115,_KGVMcKETEeu-mYqkDskRow
116,_3LCnIKESEeu-mYqkDskRow
116,_9JlCIKESEeu-mYqkDskRow
116,_KGVMcKETEeu-mYqkDskRow
117,_1lMqsKESEeu-mYqkDskRow
117,_3LCnIKESEeu-mYqkDskRow
117,_9JlCIKESEeu-mYqkDskRow
117,_GaP8QKETEeu-mYqkDskRow
117,_KGVMcKETEeu-mYqkDskRow
118,_1lMqsKESEeu-mYqkDskRow
118,_3LCnIKESEeu-mYqkDskRow
118,_9JlCIKESEeu-mYqkDskRow
118,_EIoe8KETEeu-mYqkDskRow
118,_GaP8QKETEeu-mYqkDskRow
118,_KGVMcKETEeu-mYqkDskRow
118,_zUmhEKESEeu-mYqkDskRow
119,_1lMqsKESEeu-mYqkDskRow
119,_3LCnIKESEeu-mYqkDskRow
120,_3LCnIKESEeu-mYqkDskRow
120,_9JlCIKESEeu-mYqkDskRow
120,_KGVMcKETEeu-mYqkDskRow
121,_1lMqsKESEeu-mYqkDskRow
121,_3LCnIKESEeu-mYqkDskRow
121,_9JlCIKESEeu-mYqkDskRow
121,_KGVMcKETEeu-mYqkDskRow
122,_3LCnIKESEeu-mYqkDskRow
122,_Bae2oKETEeu-mYqkDskRow
123,_1lMqsKESEeu-mYqkDskRow
123,_3LCnIKESEeu-mYqkDskRow
123,_9JlCIKESEeu-mYqkDskRow
123,_KGVMcKETEeu-mYqkDskRow
124,_9JlCIKESEeu-mYqkDskRow
125,_9JlCIKESEeu-mYqkDskRow
125,_KGVMcKETEeu-mYqkDskRow
126,_1lMqsKESEeu-mYqkDskRow
126,_3LCnIKESEeu-mYqkDskRow
126,_9JlCIKESEeu-mYqkDskRow
126,_Bae2oKETEeu-mYqkDskRow
126,_EIoe8KETEeu-mYqkDskRow
126,_GaP8QKETEeu-mYqkDskRow
126,_KGVMcKETEeu-mYqkDskRow
126,_zUmhEKESEeu-mYqkDskRow
127,_1lMqsKESEeu-mYqkDskRow
127,_GaP8QKETEeu-mYqkDskRow
127,_KGVMcKETEeu-mYqkDskRow
128,_3LCnIKESEeu-mYqkDskRow
128,_9JlCIKESEeu-mYqkDskRow
128,_KGVMcKETEeu-mYqkDskRow
128,_zUmhEKESEeu-mYqkDskRow
129,_3LCnIKESEeu-mYqkDskRow
130,_1lMqsKESEeu-mYqkDskRow
130,_9JlCIKESEeu-mYqkDskRow
130,_KGVMcKETEeu-mYqkDskRow
131,_1lMqsKESEeu-mYqkDskRow
131,_9JlCIKESEeu-mYqkDskRow
131,_Bae2oKETEeu-mYqkDskRow
131,_EIoe8KETEeu-mYqkDskRow
131,_GaP8QKETEeu-mYqkDskRow
131,_KGVMcKETEeu-mYqkDskRow
131,_zUmhEKESEeu-mYqkDskRow
132,_1lMqsKESEeu-mYqkDskRow
132,_3LCnIKESEeu-mYqkDskRow
132,_GaP8QKETEeu-mYqkDskRow
132,_zUmhEKESEeu-mYqkDskRow
133,_1lMqsKESEeu-mYqkDskRow
133,_3LCnIKESEeu-mYqkDskRow
133,_9JlCIKESEeu-mYqkDskRow
133,_GaP8QKETEeu-mYqkDskRow
133,_KGVMcKETEeu-mYqkDskRow
133,_zUmhEKESEeu-mYqkDskRow
134,_1lMqsKESEeu-mYqkDskRow
134,_3LCnIKESEeu-mYqkDskRow
134,_9JlCIKESEeu-mYqkDskRow
134,_EIoe8KETEeu-mYqkDskRow
134,_GaP8QKETEeu-mYqkDskRow
134,_KGVMcKETEeu-mYqkDskRow
135,_9JlCIKESEeu-mYqkDskRow
136,_1lMqsKESEeu-mYqkDskRow
136,_3LCnIKESEeu-mYqkDskRow
136,_9JlCIKESEeu-mYqkDskRow
136,_GaP8QKETEeu-mYqkDskRow
136,_KGVMcKETEeu-mYqkDskRow
137,_9JlCIKESEeu-mYqkDskRow
137,_KGVMcKETEeu-mYqkDskRow
138,_3LCnIKESEeu-mYqkDskRow
138,_KGVMcKETEeu-mYqkDskRow
138,_zUmhEKESEeu-mYqkDskRow
139,_zUmhEKESEeu-mYqkDskRow
140,_9JlCIKESEeu-mYqkDskRow
141,_3LCnIKESEeu-mYqkDskRow
142,_9JlCIKESEeu-mYqkDskRow
142,_KGVMcKETEeu-mYqkDskRow
143,_3LCnIKESEeu-mYqkDskRow
143,_9JlCIKESEeu-mYqkDskRow
143,_GaP8QKETEeu-mYqkDskRow
143,_KGVMcKETEeu-mYqkDskRow
144,_3LCnIKESEeu-mYqkDskRow
144,_9JlCIKESEeu-mYqkDskRow
144,_KGVMcKETEeu-mYqkDskRow
145,_9JlCIKESEeu-mYqkDskRow
145,_GaP8QKETEeu-mYqkDskRow
145,_KGVMcKETEeu-mYqkDskRow
146,_1lMqsKESEeu-mYqkDskRow
146,_3LCnIKESEeu-mYqkDskRow
146,_9JlCIKESEeu-mYqkDskRow
146,_Bae2oKETEeu-mYqkDskRow
146,_EIoe8KETEeu-mYqkDskRow
147,_1lMqsKESEeu-mYqkDskRow
147,_9JlCIKESEeu-mYqkDskRow
147,_KGVMcKETEeu-mYqkDskRow
147,_zUmhEKESEeu-mYqkDskRow
148,_3LCnIKESEeu-mYqkDskRow
148,_9JlCIKESEeu-mYqkDskRow
148,_GaP8QKETEeu-mYqkDskRow
148,_KGVMcKETEeu-mYqkDskRow
148,_zUmhEKESEeu-mYqkDskRow
149,_3LCnIKESEeu-mYqkDskRow
149,_9JlCIKESEeu-mYqkDskRow
149,_GaP8QKETEeu-mYqkDskRow
149,_KGVMcKETEeu-mYqkDskRow
150,_3LCnIKESEeu-mYqkDskRow
150,_9JlCIKESEeu-mYqkDskRow
150,_KGVMcKETEeu-mYqkDskRow
150,_zUmhEKESEeu-mYqkDskRow
151,_9JlCIKESEeu-mYqkDskRow
151,_KGVMcKETEeu-mYqkDskRow
152,_1lMqsKESEeu-mYqkDskRow
152,_3LCnIKESEeu-mYqkDskRow
152,_9JlCIKESEeu-mYqkDskRow
152,_Bae2oKETEeu-mYqkDskRow
152,_EIoe8KETEeu-mYqkDskRow
152,_GaP8QKETEeu-mYqkDskRow
152,_KGVMcKETEeu-mYqkDskRow
153,_3LCnIKESEeu-mYqkDskRow
153,_9JlCIKESEeu-mYqkDskRow
153,_EIoe8KETEeu-mYqkDskRow
153,_KGVMcKETEeu-mYqkDskRow
153,_zUmhEKESEeu-mYqkDskRow
154,_3LCnIKESEeu-mYqkDskRow
154,_9JlCIKESEeu-mYqkDskRow
154,_EIoe8KETEeu-mYqkDskRow
154,_GaP8QKETEeu-mYqkDskRow
154,_KGVMcKETEeu-mYqkDskRow
155,_9JlCIKESEeu-mYqkDskRow
155,_KGVMcKETEeu-mYqkDskRow
155,_zUmhEKESEeu-mYqkDskRow
156,_3LCnIKESEeu-mYqkDskRow
156,_9JlCIKESEeu-mYqkDskRow
156,_KGVMcKETEeu-mYqkDskRow
157,_1lMqsKESEeu-mYqkDskRow
157,_3LCnIKESEeu-mYqkDskRow
157,_EIoe8KETEeu-mYqkDskRow
157,_GaP8QKETEeu-mYqkDskRow
157,_KGVMcKETEeu-mYqkDskRow
157,_zUmhEKESEeu-mYqkDskRow
158,_3LCnIKESEeu-mYqkDskRow
158,_9JlCIKESEeu-mYqkDskRow
158,_KGVMcKETEeu-mYqkDskRow
159,_1lMqsKESEeu-mYqkDskRow
159,_3LCnIKESEeu-mYqkDskRow
159,_9JlCIKESEeu-mYqkDskRow
159,_Bae2oKETEeu-mYqkDskRow
159,_GaP8QKETEeu-mYqkDskRow
159,_KGVMcKETEeu-mYqkDskRow
160,_1lMqsKESEeu-mYqkDskRow
160,_3LCnIKESEeu-mYqkDskRow
160,_9JlCIKESEeu-mYqkDskRow
160,_EIoe8KETEeu-mYqkDskRow
160,_GaP8QKETEeu-mYqkDskRow
160,_KGVMcKETEeu-mYqkDskRow
160,_zUmhEKESEeu-mYqkDskRow
161,_1lMqsKESEeu-mYqkDskRow
161,_3LCnIKESEeu-mYqkDskRow
161,_9JlCIKESEeu-mYqkDskRow
161,_GaP8QKETEeu-mYqkDskRow
161,_KGVMcKETEeu-mYqkDskRow
162,_1lMqsKESEeu-mYqkDskRow
162,_3LCnIKESEeu-mYqkDskRow
162,_9JlCIKESEeu-mYqkDskRow
162,_EIoe8KETEeu-mYqkDskRow
162,_GaP8QKETEeu-mYqkDskRow
162,_KGVMcKETEeu-mYqkDskRow
162,_zUmhEKESEeu-mYqkDskRow
163,_3LCnIKESEeu-mYqkDskRow
163,_9JlCIKESEeu-mYqkDskRow
163,_KGVMcKETEeu-mYqkDskRow
164,_1lMqsKESEeu-mYqkDskRow
164,_3LCnIKESEeu-mYqkDskRow
164,_9JlCIKESEeu-mYqkDskRow
164,_Bae2oKETEeu-mYqkDskRow
164,_KGVMcKETEeu-mYqkDskRow
164,_zUmhEKESEeu-mYqkDskRow
165,_1lMqsKESEeu-mYqkDskRow
165,_3LCnIKESEeu-mYqkDskRow
165,_9JlCIKESEeu-mYqkDskRow
165,_GaP8QKETEeu-mYqkDskRow
165,_KGVMcKETEeu-mYqkDskRow
166,_1lMqsKESEeu-mYqkDskRow
166,_3LCnIKESEeu-mYqkDskRow
166,_9JlCIKESEeu-mYqkDskRow
166,_KGVMcKETEeu-mYqkDskRow
167,_zUmhEKESEeu-mYqkDskRow
168,_1lMqsKESEeu-mYqkDskRow
168,_GaP8QKETEeu-mYqkDskRow
168,_zUmhEKESEeu-mYqkDskRow
169,_zUmhEKESEeu-mYqkDskRow
170,_3LCnIKESEeu-mYqkDskRow
170,_Bae2oKETEeu-mYqkDskRow
170,_zUmhEKESEeu-mYqkDskRow
171,_1lMqsKESEeu-mYqkDskRow
171,_9JlCIKESEeu-mYqkDskRow
171,_Bae2oKETEeu-mYqkDskRow
171,_GaP8QKETEeu-mYqkDskRow
171,_KGVMcKETEeu-mYqkDskRow
171,_zUmhEKESEeu-mYqkDskRow
172,_1lMqsKESEeu-mYqkDskRow
172,_3LCnIKESEeu-mYqkDskRow
172,_9JlCIKESEeu-mYqkDskRow
172,_Bae2oKETEeu-mYqkDskRow
172,_EIoe8KETEeu-mYqkDskRow
172,_GaP8QKETEeu-mYqkDskRow
172,_KGVMcKETEeu-mYqkDskRow
172,_zUmhEKESEeu-mYqkDskRow
173,_3LCnIKESEeu-mYqkDskRow
173,_9JlCIKESEeu-mYqkDskRow
173,_Bae2oKETEeu-mYqkDskRow
173,_EIoe8KETEeu-mYqkDskRow
173,_GaP8QKETEeu-mYqkDskRow
173,_KGVMcKETEeu-mYqkDskRow
173,_zUmhEKESEeu-mYqkDskRow
175,_9JlCIKESEeu-mYqkDskRow
175,_Bae2oKETEeu-mYqkDskRow
175,_KGVMcKETEeu-mYqkDskRow
176,_1lMqsKESEeu-mYqkDskRow
176,_3LCnIKESEeu-mYqkDskRow
176,_9JlCIKESEeu-mYqkDskRow
176,_EIoe8KETEeu-mYqkDskRow
176,_GaP8QKETEeu-mYqkDskRow
176,_KGVMcKETEeu-mYqkDskRow
177,_1lMqsKESEeu-mYqkDskRow
177,_3LCnIKESEeu-mYqkDskRow
177,_9JlCIKESEeu-mYqkDskRow
177,_GaP8QKETEeu-mYqkDskRow
178,_9JlCIKESEeu-mYqkDskRow
178,_GaP8QKETEeu-mYqkDskRow
178,_KGVMcKETEeu-mYqkDskRow
179,_1lMqsKESEeu-mYqkDskRow
179,_3LCnIKESEeu-mYqkDskRow
179,_KGVMcKETEeu-mYqkDskRow
180,_Bae2oKETEeu-mYqkDskRow
180,_EIoe8KETEeu-mYqkDskRow
181,_Bae2oKETEeu-mYqkDskRow
181,_EIoe8KETEeu-mYqkDskRow
182,_Bae2oKETEeu-mYqkDskRow
183,_3LCnIKESEeu-mYqkDskRow
183,_Bae2oKETEeu-mYqkDskRow
183,_EIoe8KETEeu-mYqkDskRow
184,_Bae2oKETEeu-mYqkDskRow
184,_EIoe8KETEeu-mYqkDskRow
184,_zUmhEKESEeu-mYqkDskRow
185,_1lMqsKESEeu-mYqkDskRow
185,_Bae2oKETEeu-mYqkDskRow
185,_GaP8QKETEeu-mYqkDskRow
186,_1lMqsKESEeu-mYqkDskRow
186,_9JlCIKESEeu-mYqkDskRow
186,_Bae2oKETEeu-mYqkDskRow
186,_GaP8QKETEeu-mYqkDskRow
186,_KGVMcKETEeu-mYqkDskRow
187,_1lMqsKESEeu-mYqkDskRow
187,_3LCnIKESEeu-mYqkDskRow
