sentence_id,target_id
76,_2BgxMFkHEeyewPSmlgszyA
76,_4yx-8FkHEeyewPSmlgszyA
76,_yGgUMFkHEeyewPSmlgszyA
77,_0e5u8FkHEeyewPSmlgszyA
77,_2BgxMFkHEeyewPSmlgszyA
77,_6sergFkHEeyewPSmlgszyA
77,_RDHFIFwPEeyiuNx_RO7j-Q
78,_0e5u8FkHEeyewPSmlgszyA
78,_2BgxMFkHEeyewPSmlgszyA
78,_oN4CMFkHEeyewPSmlgszyA
78,_yGgUMFkHEeyewPSmlgszyA
79,_2BgxMFkHEeyewPSmlgszyA
80,_2BgxMFkHEeyewPSmlgszyA
80,_oN4CMFkHEeyewPSmlgszyA
80,_yGgUMFkHEeyewPSmlgszyA
81,_2BgxMFkHEeyewPSmlgszyA
82,_2BgxMFkHEeyewPSmlgszyA
82,_s0aIcFkHEeyewPSmlgszyA
83,_0e5u8FkHEeyewPSmlgszyA
83,_2BgxMFkHEeyewPSmlgszyA
83,_4yx-8FkHEeyewPSmlgszyA
83,_yGgUMFkHEeyewPSmlgszyA
84,_4yx-8FkHEeyewPSmlgszyA
84,_6sergFkHEeyewPSmlgszyA
84,_RDHFIFwPEeyiuNx_RO7j-Q
85,_0e5u8FkHEeyewPSmlgszyA
85,_2BgxMFkHEeyewPSmlgszyA
85,_4yx-8FkHEeyewPSmlgszyA
85,_6sergFkHEeyewPSmlgszyA
85,_RDHFIFwPEeyiuNx_RO7j-Q
85,_kvWs4FkHEeyewPSmlgszyA
85,_nwrCMFwPEeyiuNx_RO7j-Q
85,_s0aIcFkHEeyewPSmlgszyA
85,_yGgUMFkHEeyewPSmlgszyA
